"customer_id","revenue_sum","month_year"
"740a02d078","2180.00","2023-01"
"740a02d078","900.00","2023-02"
"740a02d078","1230.32","2023-04"
"740a02d078","2380.00","2023-06"
"740a02d078","1899.80","2023-07"
"740a02d078","3596.00","2023-08"
"740a02d078","560.00","2023-09"
"740a02d078","4955.80","2023-10"
"740a02d078","3639.80","2023-11"
"740a02d078","1616.00","2023-12"
"741675b0c2","1436.00","2022-01"
"741675b0c2","320.00","2022-02"
"741675b0c2","6049.00","2022-04"
"741675b0c2","1720.00","2022-08"
"741675b0c2","8155.12","2022-09"
"741675b0c2","8088.00","2022-10"
"741675b0c2","6546.40","2022-11"
"741675b0c2","5840.00","2022-12"
"741675b0c2","7509.00","2023-01"
"741675b0c2","7751.32","2023-02"
"741675b0c2","3896.00","2023-03"
"741675b0c2","4910.00","2023-04"
"741675b0c2","8081.80","2023-05"
"741675b0c2","43486.00","2023-06"
"741675b0c2","29721.48","2023-07"
"741675b0c2","25955.60","2023-08"
"741675b0c2","17724.32","2023-09"
"741675b0c2","11239.60","2023-10"
"741675b0c2","8435.80","2023-11"
"741675b0c2","4025.12","2023-12"
"7419439765","552.00","2022-08"
"7426e94a7d","5156.00","2023-07"
"7426e94a7d","100570.48","2023-08"
"7426e94a7d","17629.16","2023-09"
"7426e94a7d","4528.60","2023-10"
"7426e94a7d","3290.24","2023-11"
"7426e94a7d","5238.40","2023-12"
"743f99bcc0","3267.64","2023-06"
"743f99bcc0","8946.44","2023-07"
"743f99bcc0","5998.80","2023-08"
"744878fbdd","1940.00","2021-02"
"744878fbdd","2640.00","2021-03"
"744878fbdd","2520.00","2021-04"
"744878fbdd","6012.00","2021-06"
"744878fbdd","2180.00","2021-07"
"744878fbdd","9591.72","2021-08"
"744878fbdd","9617.92","2021-09"
"744878fbdd","6151.80","2021-10"
"744878fbdd","5620.00","2021-11"
"744878fbdd","3891.92","2021-12"
"744878fbdd","9093.92","2022-01"
"744878fbdd","10376.00","2022-02"
"744878fbdd","18871.12","2022-03"
"744878fbdd","11801.12","2022-04"
"744878fbdd","4974.00","2022-05"
"744878fbdd","6561.12","2022-06"
"744878fbdd","10801.12","2022-07"
"744878fbdd","10703.80","2022-08"
"744878fbdd","3320.00","2022-09"
"744878fbdd","1700.00","2022-10"
"744878fbdd","9043.60","2022-11"
"744878fbdd","13756.00","2022-12"
"744878fbdd","12705.12","2023-01"
"744878fbdd","6196.00","2023-02"
"744878fbdd","17949.84","2023-03"
"744878fbdd","20465.92","2023-04"
"744878fbdd","2663.80","2023-05"
"744878fbdd","15250.12","2023-06"
"744878fbdd","8745.60","2023-07"
"744878fbdd","26777.12","2023-08"
"744878fbdd","9719.80","2023-09"
"744878fbdd","6600.00","2023-10"
"744878fbdd","1791.88","2023-11"
"744878fbdd","12448.00","2023-12"
"7452c6a0b2","2688.00","2023-01"
"7452c6a0b2","1410.00","2023-02"
"7452c6a0b2","2840.00","2023-03"
"7452c6a0b2","2720.00","2023-04"
"7452c6a0b2","820.00","2023-05"
"7452c6a0b2","880.00","2023-06"
"7452c6a0b2","820.00","2023-08"
"7452c6a0b2","1606.00","2023-09"
"7452c6a0b2","1116.00","2023-11"
"7452c6a0b2","590.00","2023-12"
"74779efd18","8803.60","2021-10"
"74779efd18","44886.80","2021-11"
"74779efd18","7468.00","2021-12"
"74779efd18","23997.24","2022-01"
"74779efd18","20680.00","2022-02"
"74779efd18","30991.80","2022-03"
"74779efd18","26006.72","2022-04"
"74779efd18","41553.04","2022-05"
"74779efd18","27016.92","2022-06"
"74779efd18","31332.20","2022-07"
"74779efd18","48258.52","2022-08"
"74779efd18","23315.48","2022-09"
"74779efd18","26256.52","2022-10"
"74779efd18","25256.68","2022-11"
"74779efd18","32965.76","2022-12"
"74779efd18","16543.80","2023-01"
"74779efd18","10027.60","2023-02"
"74779efd18","4700.00","2023-03"
"74779efd18","1712.00","2023-05"
"74779efd18","6299.60","2023-07"
"74779efd18","21950.60","2023-08"
"74779efd18","22111.00","2023-09"
"74779efd18","7868.00","2023-10"
"74779efd18","24376.16","2023-11"
"74779efd18","6094.88","2023-12"
"74791edf1f","1700.00","2021-07"
"74791edf1f","340.00","2021-08"
"74791edf1f","840.00","2021-10"
"74791edf1f","1060.00","2021-12"
"74791edf1f","360.00","2022-01"
"74791edf1f","720.00","2022-04"
"74791edf1f","460.00","2022-05"
"74791edf1f","360.00","2023-04"
"74791edf1f","360.00","2023-07"
"748e6b02a4","1551.92","2021-10"
"748e6b02a4","481.52","2021-12"
"748e6b02a4","561.52","2022-01"
"748e6b02a4","620.00","2022-04"
"748e6b02a4","0.00","2022-05"
"748e6b02a4","780.00","2022-06"
"748e6b02a4","400.00","2022-07"
"748e6b02a4","1480.00","2022-08"
"748e6b02a4","768.00","2022-09"
"748e6b02a4","1885.52","2022-12"
"748e6b02a4","1001.12","2023-02"
"748e6b02a4","1480.00","2023-04"
"748e6b02a4","2848.00","2023-05"
"7498903b9c","11790.00","2021-01"
"7498903b9c","8040.00","2021-02"
"7498903b9c","9807.72","2021-03"
"7498903b9c","14770.08","2021-04"
"7498903b9c","25435.52","2021-05"
"7498903b9c","14242.00","2021-06"
"7498903b9c","19890.72","2021-07"
"7498903b9c","41365.08","2021-08"
"7498903b9c","18543.56","2021-09"
"7498903b9c","23614.96","2021-10"
"7498903b9c","7930.92","2021-11"
"7498903b9c","13182.72","2021-12"
"7498903b9c","3307.36","2022-01"
"7498903b9c","11590.36","2022-02"
"7498903b9c","17224.88","2022-03"
"7498903b9c","3731.80","2022-04"
"7498903b9c","2420.00","2023-03"
"7498903b9c","1920.00","2023-04"
"749ba2e306","260.00","2023-08"
"749ba2e306","260.00","2023-09"
"749ba2e306","1040.00","2023-10"
"74a338894d","1956.00","2021-05"
"74a338894d","680.00","2021-06"
"74a338894d","480.00","2021-09"
"74a338894d","400.00","2022-02"
"74a338894d","512.00","2022-03"
"74a338894d","2515.00","2022-04"
"74a338894d","900.00","2022-05"
"74a338894d","160.00","2022-06"
"74c2901c96","5220.00","2021-06"
"74c2901c96","9250.00","2021-07"
"74c2901c96","2154.00","2021-08"
"74e3c63534","2280.00","2021-05"
"74e3c63534","440.00","2021-06"
"74e3c63534","440.00","2021-07"
"74e3c63534","440.00","2021-09"
"74e9da6b07","3071.92","2021-10"
"74e9da6b07","1511.92","2021-11"
"74e9da6b07","400.00","2022-04"
"74e9da6b07","560.00","2022-05"
"74e9da6b07","1001.12","2022-07"
"74e9da6b07","840.00","2022-09"
"74e9da6b07","860.00","2022-11"
"74e9da6b07","768.00","2023-02"
"74e9da6b07","820.00","2023-03"
"74e9da6b07","1050.32","2023-04"
"74e9da6b07","2100.64","2023-05"
"74e9da6b07","2100.64","2023-06"
"74e9da6b07","860.00","2023-08"
"74e9da6b07","755.12","2023-12"
"75429d136f","340.00","2021-01"
"75429d136f","340.00","2021-04"
"75429d136f","340.00","2021-09"
"75429d136f","340.00","2021-10"
"75429d136f","340.00","2021-11"
"75429d136f","700.00","2022-01"
"75429d136f","360.00","2022-02"
"75429d136f","360.00","2022-03"
"75429d136f","2160.00","2022-05"
"75429d136f","360.00","2022-06"
"75429d136f","360.00","2022-07"
"75429d136f","360.00","2022-09"
"75429d136f","360.00","2022-12"
"75429d136f","360.00","2023-01"
"75429d136f","420.00","2023-07"
"75429d136f","360.00","2023-12"
"754aa36254","540.00","2023-07"
"754aa36254","684.92","2023-08"
"754aa36254","540.00","2023-09"
"75806e8a1c","564.00","2022-12"
"75877cb751","6660.00","2021-01"
"75877cb751","17447.20","2021-02"
"75877cb751","16062.40","2021-03"
"75877cb751","13756.00","2021-04"
"75877cb751","16500.00","2021-05"
"75877cb751","15016.00","2021-06"
"75877cb751","12041.32","2021-07"
"75877cb751","9167.92","2021-08"
"75877cb751","11248.00","2021-09"
"75877cb751","7851.80","2021-10"
"75877cb751","17246.84","2021-11"
"75877cb751","17798.40","2021-12"
"75877cb751","11963.60","2022-01"
"75877cb751","11298.40","2022-02"
"75877cb751","28101.48","2022-03"
"75877cb751","8327.80","2022-04"
"75877cb751","24738.44","2022-05"
"75877cb751","11207.80","2022-06"
"75877cb751","17252.80","2022-07"
"75877cb751","43536.64","2022-08"
"75877cb751","12071.52","2022-09"
"75877cb751","10276.00","2022-10"
"75877cb751","4256.00","2022-11"
"75877cb751","19356.92","2022-12"
"75877cb751","11634.00","2023-01"
"75877cb751","12825.80","2023-02"
"75877cb751","15056.88","2023-03"
"75877cb751","18260.20","2023-04"
"75877cb751","17458.56","2023-05"
"75877cb751","15772.52","2023-06"
"75877cb751","19221.20","2023-07"
"75877cb751","26029.48","2023-08"
"75877cb751","39306.20","2023-09"
"75877cb751","22587.80","2023-10"
"75877cb751","24315.12","2023-11"
"75877cb751","17584.72","2023-12"
"75a181e9c2","6117.52","2021-05"
"75a181e9c2","6608.00","2021-06"
"75c58d3615","36582.20","2021-01"
"75c58d3615","45192.20","2021-02"
"75c58d3615","68250.00","2021-03"
"75c58d3615","35520.00","2021-04"
"75c58d3615","36070.00","2021-05"
"75c58d3615","38260.00","2021-06"
"75c58d3615","26130.00","2021-07"
"75c58d3615","26680.00","2021-08"
"75c58d3615","28150.00","2021-09"
"75c58d3615","23830.00","2021-10"
"75c58d3615","25940.00","2021-11"
"75c58d3615","21928.00","2021-12"
"75c58d3615","21540.00","2022-01"
"75c58d3615","22700.00","2022-02"
"75c58d3615","24970.00","2022-03"
"75c58d3615","30920.00","2022-04"
"75c58d3615","26440.00","2022-05"
"75c58d3615","19420.00","2022-06"
"75c58d3615","15016.60","2022-07"
"75c58d3615","22860.00","2022-08"
"75c58d3615","15360.00","2022-09"
"75c58d3615","11930.00","2022-10"
"75c58d3615","17770.00","2022-11"
"75c58d3615","11750.00","2022-12"
"75c58d3615","21180.00","2023-01"
"75c58d3615","21150.00","2023-02"
"75c58d3615","34210.00","2023-03"
"75c58d3615","25760.00","2023-04"
"75c58d3615","25250.00","2023-05"
"75c58d3615","17450.00","2023-06"
"75c58d3615","21980.00","2023-07"
"75c58d3615","23380.00","2023-08"
"75c58d3615","21840.00","2023-09"
"75c58d3615","26426.20","2023-10"
"75c58d3615","20830.00","2023-11"
"75c58d3615","23340.00","2023-12"
"75ebb02f92","42858.40","2021-01"
"75ebb02f92","63597.28","2021-02"
"75ebb02f92","86922.96","2021-03"
"75ebb02f92","57681.44","2021-04"
"75ebb02f92","102800.92","2021-05"
"75ebb02f92","69619.60","2021-06"
"75ebb02f92","76500.00","2021-07"
"75ebb02f92","76282.16","2021-08"
"75ebb02f92","59930.56","2021-09"
"75ebb02f92","61690.80","2021-10"
"75ebb02f92","46543.48","2021-11"
"75ebb02f92","48144.88","2021-12"
"75ebb02f92","85973.68","2022-01"
"75ebb02f92","65404.24","2022-02"
"75ebb02f92","68660.00","2022-03"
"75ebb02f92","66990.80","2022-04"
"75ebb02f92","73008.08","2022-05"
"75ebb02f92","78603.36","2022-06"
"75ebb02f92","44949.32","2022-07"
"75ebb02f92","56263.48","2022-08"
"75ebb02f92","58371.16","2022-09"
"75ebb02f92","75312.36","2022-10"
"75ebb02f92","32240.92","2022-11"
"75ebb02f92","17248.40","2022-12"
"75ebb02f92","25137.12","2023-01"
"75ebb02f92","43811.64","2023-02"
"75ebb02f92","33740.16","2023-03"
"75ebb02f92","59111.32","2023-04"
"75ebb02f92","68269.72","2023-05"
"75ebb02f92","38305.72","2023-06"
"75ebb02f92","45961.80","2023-07"
"75ebb02f92","44521.28","2023-08"
"75ebb02f92","63775.44","2023-09"
"75ebb02f92","56355.36","2023-10"
"75ebb02f92","33815.64","2023-11"
"75ebb02f92","38533.00","2023-12"
"75f2666334","440.00","2021-04"
"75f2666334","1300.00","2021-08"
"75f2666334","900.00","2022-03"
"75f2666334","1280.00","2022-05"
"75f2666334","4016.92","2022-11"
"75f2666334","720.00","2023-11"
"7609cb2458","2820.00","2021-01"
"7609cb2458","2098.52","2021-02"
"7609cb2458","3178.52","2021-03"
"7609cb2458","2880.00","2021-04"
"7609cb2458","4428.00","2021-05"
"7609cb2458","2280.00","2021-06"
"7609cb2458","1080.00","2021-07"
"7609cb2458","540.00","2021-08"
"7609cb2458","1400.00","2021-10"
"7609cb2458","540.00","2021-11"
"7612936dcc","780.00","2021-01"
"7612936dcc","6139.56","2021-03"
"7612936dcc","9897.04","2021-04"
"7612936dcc","14165.36","2021-05"
"7612936dcc","5035.92","2021-06"
"7612936dcc","9802.28","2021-07"
"7612936dcc","10026.00","2021-08"
"7612936dcc","5479.92","2021-09"
"7612936dcc","5310.28","2021-10"
"7612936dcc","6788.00","2021-11"
"7612936dcc","13589.04","2021-12"
"7612936dcc","6568.00","2022-01"
"7612936dcc","8160.00","2022-02"
"7612936dcc","9673.92","2022-03"
"7612936dcc","7469.12","2022-04"
"7612936dcc","9283.72","2022-05"
"7612936dcc","6900.00","2022-06"
"7612936dcc","6318.00","2022-07"
"7612936dcc","560.00","2022-08"
"7612936dcc","3080.00","2022-09"
"7612936dcc","6004.88","2022-10"
"7612936dcc","5920.60","2022-11"
"7612936dcc","5976.00","2022-12"
"7612936dcc","3628.00","2023-01"
"7612936dcc","2268.00","2023-02"
"7612936dcc","2956.00","2023-03"
"7612936dcc","2210.00","2023-04"
"7612936dcc","2231.80","2023-05"
"7612936dcc","1548.00","2023-06"
"7612936dcc","1440.00","2023-07"
"7612936dcc","4167.00","2023-08"
"7612936dcc","3910.00","2023-09"
"7612936dcc","360.00","2023-10"
"7612936dcc","1460.00","2023-11"
"7612936dcc","2520.00","2023-12"
"7616dd42a0","1180.00","2023-11"
"7616dd42a0","3240.00","2023-12"
"761b42cfff","2650.00","2021-01"
"761b42cfff","3330.00","2021-02"
"761b42cfff","8020.00","2021-03"
"761b42cfff","2390.00","2021-04"
"761b42cfff","5840.00","2021-05"
"761b42cfff","360.00","2021-06"
"761b42cfff","2000.00","2021-10"
"761b42cfff","471.80","2021-12"
"761b42cfff","410.00","2022-01"
"761b42cfff","430.00","2022-05"
"761b42cfff","900.00","2022-06"
"761b42cfff","480.00","2022-07"
"761b42cfff","1140.00","2022-08"
"761b42cfff","2677.80","2022-10"
"761b42cfff","380.00","2022-11"
"761b42cfff","2060.00","2022-12"
"761b42cfff","430.00","2023-02"
"761b42cfff","4610.00","2023-03"
"761b42cfff","6110.00","2023-04"
"761b42cfff","930.00","2023-05"
"761b42cfff","2542.00","2023-06"
"761b42cfff","440.00","2023-07"
"761b42cfff","2210.00","2023-08"
"761b42cfff","3048.00","2023-09"
"761b42cfff","5502.20","2023-10"
"761b42cfff","430.00","2023-11"
"761b42cfff","630.00","2023-12"
"761efc843f","8768.00","2021-02"
"761efc843f","940.00","2021-03"
"761efc843f","1640.00","2021-05"
"761efc843f","9980.00","2021-06"
"761efc843f","880.00","2023-07"
"761efc843f","360.00","2023-08"
"761efc843f","160.00","2023-10"
"7626e7dfb9","1200.00","2023-11"
"762c86d0e2","6239.80","2022-07"
"762c86d0e2","460.00","2022-08"
"762c86d0e2","1400.00","2022-09"
"762c86d0e2","1692.00","2022-10"
"762c86d0e2","4233.32","2022-11"
"762c86d0e2","6151.60","2022-12"
"762c86d0e2","7636.88","2023-01"
"762c86d0e2","10121.16","2023-02"
"762c86d0e2","8992.68","2023-03"
"762c86d0e2","7489.52","2023-04"
"762c86d0e2","10951.60","2023-05"
"762c86d0e2","10843.72","2023-06"
"762c86d0e2","9785.04","2023-07"
"762c86d0e2","3391.88","2023-08"
"762c86d0e2","360.00","2023-09"
"76607161e9","4332.00","2021-01"
"76607161e9","3312.00","2021-02"
"76607161e9","9022.00","2021-03"
"76607161e9","8462.52","2021-04"
"76607161e9","16036.52","2021-05"
"76607161e9","7730.00","2021-06"
"76607161e9","6148.00","2021-07"
"76607161e9","9648.00","2021-08"
"76607161e9","9904.00","2021-09"
"76607161e9","6358.00","2021-10"
"76607161e9","7367.00","2021-11"
"76607161e9","4450.00","2021-12"
"76607161e9","11214.00","2022-01"
"76607161e9","8148.00","2022-02"
"76607161e9","13088.00","2022-03"
"76607161e9","11050.00","2022-04"
"76607161e9","7338.00","2022-05"
"76607161e9","8678.00","2022-06"
"76607161e9","6402.00","2022-07"
"76607161e9","7567.00","2022-08"
"76607161e9","9836.00","2022-09"
"76607161e9","9282.00","2022-10"
"76607161e9","4578.00","2022-11"
"76607161e9","2910.00","2022-12"
"76607161e9","3601.00","2023-01"
"76607161e9","4200.00","2023-02"
"76607161e9","5744.00","2023-03"
"76607161e9","2246.00","2023-04"
"76607161e9","4284.00","2023-05"
"76607161e9","5746.00","2023-06"
"76607161e9","2612.00","2023-07"
"76607161e9","2338.00","2023-08"
"76607161e9","3478.00","2023-09"
"76607161e9","3830.00","2023-10"
"76607161e9","6138.00","2023-11"
"76607161e9","1780.00","2023-12"
"766f8be63c","414.00","2021-04"
"767b2cc82c","380.00","2021-01"
"767b2cc82c","600.00","2021-02"
"767b2cc82c","600.00","2021-04"
"767b2cc82c","300.00","2021-05"
"767b2cc82c","300.00","2021-06"
"767b2cc82c","300.00","2021-12"
"767b2cc82c","300.00","2022-07"
"76b7a3a5cf","1820.00","2021-06"
"76cac4685e","8235.56","2021-01"
"76cac4685e","14709.68","2021-02"
"76cac4685e","13732.60","2021-03"
"76cac4685e","26516.64","2021-04"
"76cac4685e","27780.56","2021-05"
"76cac4685e","24308.00","2021-06"
"76cac4685e","23314.00","2021-07"
"76cac4685e","17361.00","2021-08"
"76cac4685e","17061.00","2021-09"
"76cac4685e","29443.00","2021-10"
"76cac4685e","20539.00","2021-11"
"76cac4685e","17834.00","2021-12"
"76cac4685e","12814.00","2022-01"
"76cac4685e","22252.00","2022-02"
"76cac4685e","19583.00","2022-03"
"76cac4685e","13430.00","2022-04"
"76cac4685e","17712.00","2022-05"
"76cac4685e","12605.00","2022-06"
"76cac4685e","8009.00","2022-07"
"76cac4685e","14085.00","2022-08"
"76cac4685e","17343.00","2022-09"
"76cac4685e","8307.00","2022-10"
"76cac4685e","8598.00","2022-11"
"76cac4685e","5601.00","2022-12"
"76cac4685e","6574.00","2023-01"
"76cac4685e","8678.00","2023-02"
"76cac4685e","6889.00","2023-03"
"76cac4685e","9327.00","2023-04"
"76cac4685e","8665.00","2023-05"
"76cac4685e","7220.00","2023-06"
"76cac4685e","6415.00","2023-07"
"76cac4685e","9704.00","2023-08"
"76cac4685e","4884.00","2023-09"
"76cac4685e","4172.00","2023-10"
"76cac4685e","5088.00","2023-11"
"76cac4685e","4300.00","2023-12"
"76d9490ee6","1216.00","2021-07"
"76d9490ee6","1400.00","2021-09"
"76ece9285f","2420.00","2021-03"
"76ece9285f","4142.00","2021-04"
"76fa018598","2480.00","2023-12"
"77049628e0","1188.00","2023-07"
"7716d0fc31","7360.00","2021-01"
"7716d0fc31","21940.00","2021-02"
"7716d0fc31","13060.00","2021-03"
"7716d0fc31","16840.00","2021-04"
"7716d0fc31","17180.00","2021-05"
"7716d0fc31","19440.00","2021-06"
"7716d0fc31","15770.00","2021-07"
"7716d0fc31","19748.00","2021-08"
"7716d0fc31","18900.00","2021-09"
"7716d0fc31","17380.00","2021-10"
"7716d0fc31","12408.00","2021-11"
"7716d0fc31","9640.00","2021-12"
"7716d0fc31","16071.72","2022-01"
"7716d0fc31","13340.00","2022-02"
"7716d0fc31","13208.00","2022-03"
"7716d0fc31","6188.00","2022-04"
"7716d0fc31","7840.00","2022-05"
"7716d0fc31","8208.00","2022-06"
"7716d0fc31","9420.00","2022-07"
"7716d0fc31","11307.68","2022-08"
"7716d0fc31","9384.92","2022-09"
"7716d0fc31","7284.92","2022-10"
"7716d0fc31","6304.92","2022-11"
"7716d0fc31","6840.00","2022-12"
"7716d0fc31","6420.00","2023-01"
"7716d0fc31","12214.76","2023-02"
"7716d0fc31","11669.84","2023-03"
"7716d0fc31","7360.00","2023-04"
"7716d0fc31","11464.92","2023-05"
"7716d0fc31","11288.00","2023-06"
"7716d0fc31","9408.00","2023-07"
"7716d0fc31","10960.00","2023-08"
"7716d0fc31","7900.00","2023-09"
"7716d0fc31","3640.00","2023-10"
"7716d0fc31","6400.00","2023-11"
"7716d0fc31","10328.92","2023-12"
"7719b05708","1740.00","2021-04"
"7719b05708","3904.00","2021-05"
"7719b05708","3300.00","2021-07"
"7719b05708","1096.00","2021-08"
"7719b05708","360.00","2021-09"
"773228ab3b","20772.80","2021-01"
"773228ab3b","31684.20","2021-02"
"773228ab3b","23443.36","2021-03"
"773228ab3b","48035.36","2021-04"
"773228ab3b","32860.96","2021-05"
"773228ab3b","45702.92","2021-06"
"773228ab3b","23731.32","2021-07"
"773228ab3b","21489.28","2021-08"
"773228ab3b","26159.48","2021-09"
"773228ab3b","29872.36","2021-10"
"773228ab3b","12020.48","2021-11"
"773228ab3b","25136.44","2021-12"
"773228ab3b","2973.84","2022-01"
"773228ab3b","8038.52","2022-02"
"773228ab3b","10895.56","2022-03"
"773228ab3b","11017.04","2022-04"
"773228ab3b","26080.88","2022-05"
"773228ab3b","23642.08","2022-06"
"773228ab3b","7001.24","2022-07"
"773228ab3b","14795.48","2022-08"
"773228ab3b","17255.16","2022-09"
"773228ab3b","10560.12","2022-10"
"773228ab3b","17216.08","2022-11"
"773228ab3b","21428.04","2022-12"
"773228ab3b","9995.16","2023-01"
"773228ab3b","10652.24","2023-02"
"773228ab3b","34067.64","2023-03"
"773228ab3b","17706.96","2023-04"
"773228ab3b","14736.84","2023-05"
"773228ab3b","20440.40","2023-06"
"773228ab3b","16500.36","2023-07"
"773228ab3b","8737.20","2023-08"
"773228ab3b","19393.92","2023-09"
"773228ab3b","13897.60","2023-10"
"773228ab3b","16049.16","2023-11"
"773228ab3b","8050.92","2023-12"
"7739133b69","460.00","2021-06"
"7739133b69","600.00","2021-09"
"77743c9f65","520.00","2022-05"
"77bea4fdd8","1360.00","2021-01"
"77bea4fdd8","11505.12","2021-02"
"77bea4fdd8","15605.12","2021-03"
"77bea4fdd8","7584.00","2021-04"
"77bea4fdd8","6757.76","2021-05"
"77bea4fdd8","6738.88","2021-06"
"77bea4fdd8","5618.88","2021-07"
"77bea4fdd8","6389.44","2021-08"
"77bea4fdd8","7069.44","2021-09"
"77bea4fdd8","5720.00","2021-10"
"77bea4fdd8","6360.00","2021-11"
"77bea4fdd8","5560.00","2021-12"
"77bea4fdd8","6660.00","2022-01"
"77bea4fdd8","5500.00","2022-02"
"77bea4fdd8","5820.00","2022-03"
"77bea4fdd8","5649.44","2022-04"
"77bea4fdd8","9936.88","2022-05"
"77bea4fdd8","8129.44","2022-06"
"77bea4fdd8","6967.44","2022-07"
"77bea4fdd8","13527.44","2022-08"
"77bea4fdd8","11509.44","2022-09"
"77bea4fdd8","8998.88","2022-10"
"77bea4fdd8","8118.00","2022-11"
"77bea4fdd8","6647.44","2022-12"
"77bea4fdd8","5258.00","2023-01"
"77bea4fdd8","5629.44","2023-02"
"77bea4fdd8","5360.00","2023-03"
"77bea4fdd8","7620.00","2023-04"
"77bea4fdd8","14047.00","2023-05"
"77bea4fdd8","6800.00","2023-06"
"77bea4fdd8","5620.00","2023-07"
"77bea4fdd8","9264.00","2023-08"
"77bea4fdd8","6820.00","2023-09"
"77bea4fdd8","6540.00","2023-10"
"77bea4fdd8","8984.00","2023-11"
"77bea4fdd8","6820.00","2023-12"
"77c6713209","1040.00","2021-01"
"77c6713209","5440.00","2021-03"
"77c6713209","4520.00","2021-04"
"77c6713209","2560.00","2021-05"
"77c6713209","1260.00","2021-07"
"77e2767e28","1451.92","2021-06"
"77e2767e28","1460.00","2021-07"
"77e2767e28","780.00","2022-10"
"77e2767e28","1655.80","2022-11"
"77e2767e28","2736.00","2022-12"
"77e2767e28","3363.80","2023-07"
"77e2767e28","3215.80","2023-08"
"77e2767e28","4263.60","2023-11"
"77ec6f21c8","5526.00","2021-01"
"77ec6f21c8","28203.00","2021-02"
"77ec6f21c8","20847.60","2021-03"
"77ec6f21c8","13456.00","2021-04"
"77ec6f21c8","11400.00","2021-05"
"77ec6f21c8","13977.04","2021-06"
"77ec6f21c8","21575.92","2021-07"
"77ec6f21c8","23111.92","2021-08"
"77ec6f21c8","6436.00","2021-09"
"77ec6f21c8","18023.40","2021-10"
"77ec6f21c8","14181.52","2021-11"
"77ec6f21c8","8120.00","2021-12"
"77ec6f21c8","12400.00","2022-01"
"77ec6f21c8","5840.00","2022-02"
"77ec6f21c8","16940.72","2022-03"
"77ec6f21c8","11926.40","2022-04"
"77ec6f21c8","8811.80","2022-05"
"77ec6f21c8","3530.00","2022-06"
"77ec6f21c8","6236.00","2022-07"
"77ec6f21c8","7004.00","2022-08"
"77ec6f21c8","5659.60","2022-09"
"77ec6f21c8","2356.00","2022-10"
"77ec6f21c8","720.00","2022-11"
"77ec6f21c8","3820.00","2022-12"
"77ec6f21c8","5636.00","2023-02"
"77ec6f21c8","1440.00","2023-03"
"77ec6f21c8","1440.00","2023-04"
"77ec6f21c8","6543.80","2023-05"
"77ec6f21c8","6896.00","2023-06"
"77ec6f21c8","3223.80","2023-07"
"77ec6f21c8","720.00","2023-08"
"77ec6f21c8","3243.80","2023-09"
"77ec6f21c8","2396.00","2023-11"
"77ec6f21c8","1440.00","2023-12"
"780a2d8826","5790.00","2021-03"
"780a2d8826","2975.00","2021-04"
"781838ac4c","860.00","2023-02"
"781838ac4c","2420.00","2023-03"
"781838ac4c","3315.60","2023-07"
"781838ac4c","2203.80","2023-08"
"781838ac4c","3336.00","2023-09"
"781838ac4c","1715.80","2023-10"
"78421a2e0e","1780.00","2021-02"
"78421a2e0e","1096.00","2021-03"
"78421a2e0e","2480.00","2021-04"
"78421a2e0e","736.32","2021-05"
"78421a2e0e","1008.00","2021-06"
"78421a2e0e","4004.00","2021-07"
"78421a2e0e","1564.00","2021-09"
"78421a2e0e","1800.00","2021-10"
"78421a2e0e","2480.00","2021-11"
"78421a2e0e","2304.00","2021-12"
"78421a2e0e","1380.00","2022-02"
"78421a2e0e","4220.00","2022-03"
"78421a2e0e","1420.00","2022-04"
"78421a2e0e","696.32","2022-05"
"78421a2e0e","1220.00","2022-06"
"78421a2e0e","696.32","2022-07"
"785736838d","1240.00","2021-03"
"785736838d","820.00","2021-04"
"785736838d","920.00","2021-07"
"785736838d","9079.04","2021-09"
"785736838d","8653.32","2021-10"
"785736838d","3063.92","2021-11"
"785736838d","360.00","2022-06"
"7866c3cf2b","380.00","2021-01"
"7866c3cf2b","520.00","2021-02"
"78719f11fa","1060.00","2021-01"
"78719f11fa","980.00","2021-02"
"78719f11fa","5416.00","2021-03"
"78719f11fa","5944.00","2021-04"
"78719f11fa","920.00","2021-05"
"78719f11fa","2900.00","2021-06"
"78719f11fa","1448.00","2021-07"
"78719f11fa","2970.00","2021-08"
"78719f11fa","920.00","2021-09"
"78719f11fa","2100.00","2021-10"
"78719f11fa","1230.00","2021-11"
"78719f11fa","1880.00","2021-12"
"78719f11fa","1350.80","2022-02"
"78719f11fa","1780.00","2022-03"
"78719f11fa","1730.80","2022-04"
"78719f11fa","2740.80","2022-05"
"78719f11fa","1062.44","2022-06"
"78719f11fa","910.00","2022-07"
"78719f11fa","896.00","2022-08"
"78719f11fa","2310.80","2022-09"
"78719f11fa","1390.00","2022-10"
"78719f11fa","380.00","2022-12"
"78719f11fa","1100.00","2023-01"
"78719f11fa","4738.80","2023-03"
"78719f11fa","430.00","2023-06"
"78719f11fa","1970.80","2023-07"
"78719f11fa","4200.80","2023-08"
"78719f11fa","494.00","2023-10"
"78719f11fa","1732.00","2023-12"
"7880314755","500.00","2021-08"
"788345fc2a","396.00","2023-07"
"788f310358","6780.00","2023-03"
"788f310358","1250.00","2023-04"
"788f310358","2720.00","2023-05"
"788f310358","5920.00","2023-06"
"788f310358","4480.00","2023-07"
"788f310358","7660.00","2023-08"
"788f310358","8835.92","2023-09"
