invoice_id,invoice_date,revenue,customer_id,order_id,product_line_id,order_state_id,sales_territory_id,sales_territory,state_abbrv,state_name,year_month_eng,quarter_year,year_month
3144,8/16/2023,49.5,23624,2360906,2,37,3,South,NH,New Hampshire,23-Aug,Q3-2023,2023-08
3214,8/16/2023,42.5,23248,2387677,2,9,2,Midwest,NM,New Mexico,23-Aug,Q3-2023,2023-08
2856,8/16/2023,49.5,2064,2254445,2,48,3,South,WA,Washington,23-Aug,Q3-2023,2023-08
2820,8/16/2023,45,1559420,2230946,2,48,2,Midwest,WA,Washington,23-Aug,Q3-2023,2023-08
2750,8/16/2023,208,10834,2227453,2,6,3,South,GA,Georgia,23-Aug,Q3-2023,2023-08
3164,8/16/2023,37.5,2789662,2366439,2,40,1,Northeast,VT,Vermont,23-Aug,Q3-2023,2023-08
3002,8/16/2023,62.5,2878164,2312014,2,22,3,South,DE,Delaware,23-Aug,Q3-2023,2023-08
2874,8/16/2023,37.5,1016688,2265069,2,11,4,West,TN,Tennessee,23-Aug,Q3-2023,2023-08
2410,8/16/2023,37.5,8644,2107646,2,14,3,South,AZ,Arizona,23-Aug,Q3-2023,2023-08
2880,8/16/2023,50,2056,2268819,2,2,3,South,FL,Florida,23-Aug,Q3-2023,2023-08
3026,8/16/2023,630,12328,2325805,2,32,3,South,PA,Pennsylvania,23-Aug,Q3-2023,2023-08
2418,8/16/2023,50,450784,2109352,2,48,2,Midwest,WA,Washington,23-Aug,Q3-2023,2023-08
2778,8/16/2023,42.5,7480,2232356,2,21,3,South,WV,West Virginia,23-Aug,Q3-2023,2023-08
3192,8/16/2023,57.5,10548,2381887,2,25,2,Midwest,CA,California,23-Aug,Q3-2023,2023-08
2622,8/16/2023,45,23526,2188464,2,45,4,West,ND,North Dakota,23-Aug,Q3-2023,2023-08
2808,8/16/2023,200,22916,2238870,2,44,4,West,SD,South Dakota,23-Aug,Q3-2023,2023-08
2336,8/16/2023,47.5,1588090,2082275,2,37,3,South,NH,New Hampshire,23-Aug,Q3-2023,2023-08
2836,8/16/2023,45,12190,2252213,2,44,3,South,SD,South Dakota,23-Aug,Q3-2023,2023-08
2906,8/16/2023,45,2162252,2279692,2,5,2,Midwest,SC,South Carolina,23-Aug,Q3-2023,2023-08
2850,8/16/2023,45,373392,2254840,2,25,2,Midwest,CA,California,23-Aug,Q3-2023,2023-08
2314,8/16/2023,100,7918,2076994,2,23,3,South,IL,Illinois,23-Aug,Q3-2023,2023-08
3120,8/16/2023,47.5,2703700,2353098,2,43,2,Midwest,WY,Wyoming,23-Aug,Q3-2023,2023-08
2416,8/16/2023,62.5,59824,2109392,2,44,2,Midwest,SD,South Dakota,23-Aug,Q3-2023,2023-08
2700,8/16/2023,49.5,2064,2212338,2,1,3,South,MI,Michigan,23-Aug,Q3-2023,2023-08
3088,8/16/2023,47,6960,2344863,2,2,4,West,FL,Florida,23-Aug,Q3-2023,2023-08
2394,8/16/2023,42.5,1564444,2107963,2,28,3,South,IN,Indiana,23-Aug,Q3-2023,2023-08
2286,8/16/2023,37.5,8626,2062943,2,14,4,West,AZ,Arizona,23-Aug,Q3-2023,2023-08
2682,8/16/2023,100,12346,2208468,2,19,1,Northeast,CO,Colorado,23-Aug,Q3-2023,2023-08
3024,8/16/2023,44.5,2811084,2320705,2,32,4,West,PA,Pennsylvania,23-Aug,Q3-2023,2023-08
3106,8/16/2023,47.5,12348,2336277,2,45,4,West,ND,North Dakota,23-Aug,Q3-2023,2023-08
3166,8/16/2023,42.5,7166,2354258,2,9,2,Midwest,NM,New Mexico,23-Aug,Q3-2023,2023-08
3130,8/16/2023,47.5,7844,2354138,2,29,3,South,NJ,New Jersey,23-Aug,Q3-2023,2023-08
2732,8/16/2023,378,59888,2224739,2,36,1,Northeast,IA,Iowa,23-Aug,Q3-2023,2023-08
2362,8/16/2023,118,9984,2085250,2,46,1,Northeast,ME,Maine,23-Aug,Q3-2023,2023-08
2852,8/16/2023,170,1186168,2254767,2,34,3,South,NE,Nebraska,23-Aug,Q3-2023,2023-08
2626,8/16/2023,57.5,2070,2176345,2,36,2,Midwest,IA,Iowa,23-Aug,Q3-2023,2023-08
2148,8/16/2023,42.5,23090,2004837,2,40,4,West,VT,Vermont,23-Aug,Q3-2023,2023-08
2380,8/16/2023,190,2064,2092871,2,18,3,South,KY,Kentucky,23-Aug,Q3-2023,2023-08
3156,8/16/2023,45,11128,2366752,2,1,2,Midwest,MI,Michigan,23-Aug,Q3-2023,2023-08
2302,8/16/2023,49.5,2064,2068042,2,19,3,South,CO,Colorado,23-Aug,Q3-2023,2023-08
2270,8/16/2023,47.5,10280,2063339,2,42,2,Midwest,WI,Wisconsin,23-Aug,Q3-2023,2023-08
2720,8/16/2023,47.5,7844,2212458,2,25,3,South,CA,California,23-Aug,Q3-2023,2023-08
2220,8/16/2023,32.5,1356224,2030447,2,32,3,South,PA,Pennsylvania,23-Aug,Q3-2023,2023-08
2594,8/16/2023,39,22748,2163704,2,40,2,Midwest,VT,Vermont,23-Aug,Q3-2023,2023-08
2342,8/16/2023,67,9990,2084598,2,9,3,South,NM,New Mexico,23-Aug,Q3-2023,2023-08
2544,8/16/2023,42.5,7900,2164791,2,41,3,South,ID,Idaho,23-Aug,Q3-2023,2023-08
3018,8/16/2023,42.5,140542,2320565,2,3,4,West,LA,Louisiana,23-Aug,Q3-2023,2023-08
2660,8/16/2023,55,12022,2200287,2,32,3,South,PA,Pennsylvania,23-Aug,Q3-2023,2023-08
2554,8/16/2023,45,373392,2167655,2,6,2,Midwest,GA,Georgia,23-Aug,Q3-2023,2023-08
2502,8/16/2023,441,8112,2151558,2,18,2,Midwest,KY,Kentucky,23-Aug,Q3-2023,2023-08
3180,8/16/2023,268,2243952,2365962,2,48,4,West,WA,Washington,23-Aug,Q3-2023,2023-08
3090,8/16/2023,45,9248,2345020,2,29,3,South,NJ,New Jersey,23-Aug,Q3-2023,2023-08
2794,8/16/2023,45,10628,2240911,2,21,2,Midwest,WV,West Virginia,23-Aug,Q3-2023,2023-08
2286,8/16/2023,67,23634,2070347,2,18,2,Midwest,KY,Kentucky,23-Aug,Q3-2023,2023-08
3214,8/16/2023,52.5,1955362,2378418,2,41,2,Midwest,ID,Idaho,23-Aug,Q3-2023,2023-08
2158,8/16/2023,567,7772,1974021,2,41,1,Northeast,ID,Idaho,23-Aug,Q3-2023,2023-08
2570,8/16/2023,118,9990,2164959,2,20,3,South,MD,Maryland,23-Aug,Q3-2023,2023-08
2310,8/16/2023,540.036,8000,558987,2,42,1,Northeast,WI,Wisconsin,23-Aug,Q3-2023,2023-08
2316,8/16/2023,55,2052304,2064261,2,36,1,Northeast,IA,Iowa,23-Aug,Q3-2023,2023-08
3212,8/16/2023,45,1324962,2382638,2,18,3,South,KY,Kentucky,23-Aug,Q3-2023,2023-08
2372,8/16/2023,150,10704,2099548,2,34,2,Midwest,NE,Nebraska,23-Aug,Q3-2023,2023-08
2714,8/16/2023,45,716020,2218299,2,24,2,Midwest,OH,Ohio,23-Aug,Q3-2023,2023-08
3020,8/16/2023,370,1016682,2317795,2,38,1,Northeast,OR,Oregon,23-Aug,Q3-2023,2023-08
2626,8/16/2023,37.5,1014780,2181630,4,45,1,Northeast,ND,North Dakota,23-Aug,Q3-2023,2023-08
2430,8/16/2023,40,23722,2113933,4,37,3,South,NH,New Hampshire,23-Aug,Q3-2023,2023-08
2140,8/16/2023,149.5,1039934,2004289,4,48,1,Northeast,WA,Washington,23-Aug,Q3-2023,2023-08
2824,8/16/2023,75,9314,2242114,4,27,4,West,NV,Nevada,23-Aug,Q3-2023,2023-08
2762,8/16/2023,42.5,165210,2231932,3,22,3,South,DE,Delaware,23-Aug,Q3-2023,2023-08
2338,8/16/2023,32.5,1356224,2077161,3,34,3,South,NE,Nebraska,23-Aug,Q3-2023,2023-08
2592,8/16/2023,47.5,12308,2172089,3,6,2,Midwest,GA,Georgia,23-Aug,Q3-2023,2023-08
2250,8/16/2023,45,23020,2054257,3,29,4,West,NJ,New Jersey,23-Aug,Q3-2023,2023-08
2978,8/16/2023,47.5,2922366,2301242,3,41,1,Northeast,ID,Idaho,23-Aug,Q3-2023,2023-08
2390,8/16/2023,50,9346,2094840,3,26,3,South,UT,Utah,23-Aug,Q3-2023,2023-08
3050,8/16/2023,45,11732,2332041,3,21,1,Northeast,WV,West Virginia,23-Aug,Q3-2023,2023-08
2790,8/16/2023,40,1763032,2238363,3,2,4,West,FL,Florida,23-Aug,Q3-2023,2023-08
3220,8/16/2023,49.5,2230276,2378406,3,37,3,South,NH,New Hampshire,23-Aug,Q3-2023,2023-08
2916,8/16/2023,50,529836,2278424,3,16,4,West,VA,Virginia,23-Aug,Q3-2023,2023-08
3124,8/16/2023,50,2490184,2349794,3,20,3,South,MD,Maryland,23-Aug,Q3-2023,2023-08
3022,8/16/2023,110,605148,2317266,3,19,3,South,CO,Colorado,23-Aug,Q3-2023,2023-08
2958,8/16/2023,47.5,7940,2299123,3,14,3,South,AZ,Arizona,23-Aug,Q3-2023,2023-08
2550,8/16/2023,149.5,1039934,2167959,3,17,1,Northeast,KS,Kansas,23-Aug,Q3-2023,2023-08
2340,8/16/2023,45,22880,2088796,3,36,2,Midwest,IA,Iowa,23-Aug,Q3-2023,2023-08
2492,8/16/2023,45,10960,2147224,3,45,1,Northeast,ND,North Dakota,23-Aug,Q3-2023,2023-08
3018,8/16/2023,75,9314,2319919,3,1,4,West,MI,Michigan,23-Aug,Q3-2023,2023-08
2780,8/16/2023,27.5,2064,2237677,3,14,3,South,AZ,Arizona,23-Aug,Q3-2023,2023-08
2504,8/16/2023,37.5,1068744,2139787,3,36,2,Midwest,IA,Iowa,23-Aug,Q3-2023,2023-08
2318,8/16/2023,45,9138,2082405,3,4,1,Northeast,AR,Arkansas,23-Aug,Q3-2023,2023-08
2500,8/16/2023,42.5,614826,2146931,3,19,3,South,CO,Colorado,23-Aug,Q3-2023,2023-08
2854,8/16/2023,50,664016,2254405,3,1,1,Northeast,MI,Michigan,23-Aug,Q3-2023,2023-08
2894,8/16/2023,42.5,59856,2272357,3,40,2,Midwest,VT,Vermont,23-Aug,Q3-2023,2023-08
2606,8/16/2023,45,10886,2179128,3,48,4,West,WA,Washington,23-Aug,Q3-2023,2023-08
2392,8/16/2023,44.5,1366246,2097607,3,1,1,Northeast,MI,Michigan,23-Aug,Q3-2023,2023-08
2318,8/16/2023,42.5,880672,2072483,3,7,2,Midwest,MS,Mississippi,23-Aug,Q3-2023,2023-08
2224,8/16/2023,130,8522,2044757,3,28,3,South,IN,Indiana,23-Aug,Q3-2023,2023-08
2730,8/16/2023,170,1186132,2221633,3,15,1,Northeast,MO,Missouri,23-Aug,Q3-2023,2023-08
2198,8/16/2023,62.5,59824,2037678,3,11,2,Midwest,TN,Tennessee,23-Aug,Q3-2023,2023-08
3208,8/16/2023,70,23106,2382484,3,39,3,South,MN,Minnesota,23-Aug,Q3-2023,2023-08
2630,8/16/2023,49.5,2064,2190288,3,26,3,South,UT,Utah,23-Aug,Q3-2023,2023-08
2348,8/16/2023,32.5,1356224,2072222,3,14,3,South,AZ,Arizona,23-Aug,Q3-2023,2023-08
2312,8/16/2023,47.5,10508,2074379,3,12,3,South,NC,North Carolina,23-Aug,Q3-2023,2023-08
2506,8/16/2023,52,9628,2151681,3,20,4,West,MD,Maryland,23-Aug,Q3-2023,2023-08
2246,8/16/2023,45,9520,2056814,3,36,3,South,IA,Iowa,23-Aug,Q3-2023,2023-08
2520,8/16/2023,47.5,346700,2153891,3,18,3,South,KY,Kentucky,23-Aug,Q3-2023,2023-08
2180,8/16/2023,170,1186132,2030473,3,4,1,Northeast,AR,Arkansas,23-Aug,Q3-2023,2023-08
2330,8/16/2023,340,8590,2085428,3,4,3,South,AR,Arkansas,23-Aug,Q3-2023,2023-08
2436,8/16/2023,49.5,2687098,2110806,3,15,1,Northeast,MO,Missouri,23-Aug,Q3-2023,2023-08
3178,8/16/2023,47.5,2530464,2373901,3,38,1,Northeast,OR,Oregon,23-Aug,Q3-2023,2023-08
3166,8/16/2023,37.5,1068744,2370199,3,47,2,Midwest,MT,Montana,23-Aug,Q3-2023,2023-08
2650,8/16/2023,47.5,11808,2195396,3,3,3,South,LA,Louisiana,23-Aug,Q3-2023,2023-08
3028,8/16/2023,22.5,2780754,2310188,3,16,4,West,VA,Virginia,23-Aug,Q3-2023,2023-08
2552,8/16/2023,220,2622056,2164879,3,6,3,South,GA,Georgia,23-Aug,Q3-2023,2023-08
3068,8/16/2023,50,2894610,2328740,3,31,3,South,CT,Connecticut,23-Aug,Q3-2023,2023-08
2966,8/16/2023,22.5,2780754,2295061,3,21,4,West,WV,West Virginia,23-Aug,Q3-2023,2023-08
2742,8/16/2023,190,8346,2201130,3,45,4,West,ND,North Dakota,23-Aug,Q3-2023,2023-08
2816,8/16/2023,80,7066,2241044,3,2,3,South,FL,Florida,23-Aug,Q3-2023,2023-08
2964,8/16/2023,170,1249064,2294853,3,14,4,West,AZ,Arizona,23-Aug,Q3-2023,2023-08
2684,8/16/2023,57.5,12342,2176797,3,40,2,Midwest,VT,Vermont,23-Aug,Q3-2023,2023-08
3186,8/16/2023,67,9990,2372294,3,9,3,South,NM,New Mexico,23-Aug,Q3-2023,2023-08
3092,8/16/2023,42.5,59856,2345752,3,37,2,Midwest,NH,New Hampshire,23-Aug,Q3-2023,2023-08
3138,8/16/2023,47.5,11808,2360319,3,37,3,South,NH,New Hampshire,23-Aug,Q3-2023,2023-08
3080,8/16/2023,52.5,12072,2338981,3,29,2,Midwest,NJ,New Jersey,23-Aug,Q3-2023,2023-08
2980,8/16/2023,67,10008,2305083,3,19,4,West,CO,Colorado,23-Aug,Q3-2023,2023-08
2318,8/16/2023,200,11960,2081929,3,37,4,West,NH,New Hampshire,23-Aug,Q3-2023,2023-08
3206,8/16/2023,47.5,7566,2385964,3,36,1,Northeast,IA,Iowa,23-Aug,Q3-2023,2023-08
2864,8/16/2023,40,812278,2263454,3,18,1,Northeast,KY,Kentucky,23-Aug,Q3-2023,2023-08
2254,8/16/2023,110,2064,2050888,3,16,3,South,VA,Virginia,23-Aug,Q3-2023,2023-08
2918,8/16/2023,47.5,9952,2276098,3,10,3,South,TX,Texas,23-Aug,Q3-2023,2023-08
2662,8/16/2023,567,8564,2203932,3,29,4,West,NJ,New Jersey,23-Aug,Q3-2023,2023-08
3048,8/16/2023,290,59856,2324589,3,8,2,Midwest,AL,Alabama,23-Aug,Q3-2023,2023-08
2970,8/16/2023,45,1324966,2301394,3,24,2,Midwest,OH,Ohio,23-Aug,Q3-2023,2023-08
2902,8/16/2023,67.5,2339940,2271119,3,26,3,South,UT,Utah,23-Aug,Q3-2023,2023-08
2608,8/16/2023,37.5,1007388,2180643,3,6,1,Northeast,GA,Georgia,23-Aug,Q3-2023,2023-08
2682,8/16/2023,52.5,2162244,2195893,3,32,3,South,PA,Pennsylvania,23-Aug,Q3-2023,2023-08
3062,8/16/2023,45,22880,2334575,3,23,2,Midwest,IL,Illinois,23-Aug,Q3-2023,2023-08
3168,8/16/2023,47.5,76248,2365657,3,14,1,Northeast,AZ,Arizona,23-Aug,Q3-2023,2023-08
2490,8/16/2023,47.5,12348,2137454,3,8,4,West,AL,Alabama,23-Aug,Q3-2023,2023-08
2484,8/16/2023,42.5,2398084,2138771,3,31,1,Northeast,CT,Connecticut,23-Aug,Q3-2023,2023-08
3166,8/16/2023,441,8440,2372479,3,44,4,West,SD,South Dakota,23-Aug,Q3-2023,2023-08
2320,8/16/2023,130,8522,2081769,3,42,3,South,WI,Wisconsin,23-Aug,Q3-2023,2023-08
3124,8/16/2023,44.5,655954,2355745,3,46,1,Northeast,ME,Maine,23-Aug,Q3-2023,2023-08
2660,8/16/2023,200,9504,2200775,4,41,2,Midwest,ID,Idaho,23-Aug,Q3-2023,2023-08
2526,8/16/2023,170,1186124,2149338,4,11,1,Northeast,TN,Tennessee,23-Aug,Q3-2023,2023-08
2558,8/16/2023,200,7940,2157877,4,36,3,South,IA,Iowa,23-Aug,Q3-2023,2023-08
2446,8/16/2023,50,2056,2123817,4,41,3,South,ID,Idaho,23-Aug,Q3-2023,2023-08
3220,8/16/2023,62.5,2878164,2387853,4,12,3,South,NC,North Carolina,23-Aug,Q3-2023,2023-08
2238,8/16/2023,170,1186144,2042097,4,3,3,South,LA,Louisiana,23-Aug,Q3-2023,2023-08
2734,8/16/2023,47.5,23618,2221111,4,12,3,South,NC,North Carolina,23-Aug,Q3-2023,2023-08
2930,8/16/2023,42.5,7166,2289649,4,8,2,Midwest,AL,Alabama,23-Aug,Q3-2023,2023-08
2320,8/16/2023,67.5,23224,2084644,4,10,1,Northeast,TX,Texas,23-Aug,Q3-2023,2023-08
2774,8/16/2023,42.5,1402710,2225421,4,10,4,West,TX,Texas,23-Aug,Q3-2023,2023-08
3112,8/16/2023,693,11836,2353261,4,16,2,Midwest,VA,Virginia,23-Aug,Q3-2023,2023-08
2572,8/16/2023,617.4,2588472,2175292,4,10,4,West,TX,Texas,23-Aug,Q3-2023,2023-08
3100,8/16/2023,180,1586090,2343417,4,28,4,West,IN,Indiana,23-Aug,Q3-2023,2023-08
2270,8/16/2023,45,1951942,2062059,4,47,3,South,MT,Montana,23-Aug,Q3-2023,2023-08
3208,8/16/2023,45,1953956,2384510,4,38,1,Northeast,OR,Oregon,23-Aug,Q3-2023,2023-08
2852,8/16/2023,75,9314,2257145,4,9,4,West,NM,New Mexico,23-Aug,Q3-2023,2023-08
2378,8/16/2023,32.5,1356224,2096918,4,29,3,South,NJ,New Jersey,23-Aug,Q3-2023,2023-08
2154,8/16/2023,25,605148,2023945,4,43,3,South,WY,Wyoming,23-Aug,Q3-2023,2023-08
2176,8/16/2023,42.5,8522,2030426,4,34,3,South,NE,Nebraska,23-Aug,Q3-2023,2023-08
3076,8/16/2023,47.5,7332,2339831,4,44,2,Midwest,SD,South Dakota,23-Aug,Q3-2023,2023-08
2424,8/16/2023,45,9138,2116877,4,13,1,Northeast,OK,Oklahoma,23-Aug,Q3-2023,2023-08
2538,8/16/2023,40,23722,2161025,4,30,3,South,RI,Rhode Island,23-Aug,Q3-2023,2023-08
2660,8/16/2023,45,602872,2201708,4,26,1,Northeast,UT,Utah,23-Aug,Q3-2023,2023-08
2836,8/16/2023,42.5,59856,2254336,4,7,2,Midwest,MS,Mississippi,23-Aug,Q3-2023,2023-08
2324,8/16/2023,47.5,10660,2076809,4,31,3,South,CT,Connecticut,23-Aug,Q3-2023,2023-08
2300,8/16/2023,75,9648,2075013,4,24,1,Northeast,OH,Ohio,23-Aug,Q3-2023,2023-08
3018,8/16/2023,40,812278,2316905,4,31,1,Northeast,CT,Connecticut,23-Aug,Q3-2023,2023-08
2428,8/16/2023,170,1186132,2121795,4,26,1,Northeast,UT,Utah,23-Aug,Q3-2023,2023-08
2976,8/16/2023,45,538862,2307308,4,24,3,South,OH,Ohio,23-Aug,Q3-2023,2023-08
2740,8/16/2023,441,9920,2227255,4,40,3,South,VT,Vermont,23-Aug,Q3-2023,2023-08
2666,8/16/2023,150,10704,2194380,4,33,2,Midwest,NY,New York,23-Aug,Q3-2023,2023-08
2658,8/16/2023,42.5,23090,2198885,4,24,4,West,OH,Ohio,23-Aug,Q3-2023,2023-08
2584,8/16/2023,45,12190,2177159,4,16,3,South,VA,Virginia,23-Aug,Q3-2023,2023-08
2248,8/16/2023,42.5,9998,2054068,4,46,4,West,ME,Maine,23-Aug,Q3-2023,2023-08
3106,8/16/2023,112.5,22788,2344044,4,30,2,Midwest,RI,Rhode Island,23-Aug,Q3-2023,2023-08
3204,8/16/2023,110,2064,2369820,4,20,3,South,MD,Maryland,23-Aug,Q3-2023,2023-08
2790,8/16/2023,50,2056,2236188,4,25,3,South,CA,California,23-Aug,Q3-2023,2023-08
2506,8/16/2023,47.5,11164,2152354,4,34,2,Midwest,NE,Nebraska,23-Aug,Q3-2023,2023-08
2786,8/16/2023,42.5,59856,2238501,4,17,2,Midwest,KS,Kansas,23-Aug,Q3-2023,2023-08
2654,8/16/2023,190,2239318,2192546,4,12,3,South,NC,North Carolina,23-Aug,Q3-2023,2023-08
2660,8/16/2023,49.5,2064,2196432,4,12,3,South,NC,North Carolina,23-Aug,Q3-2023,2023-08
2358,8/16/2023,47.5,7844,2086495,4,40,3,South,VT,Vermont,23-Aug,Q3-2023,2023-08
3114,8/16/2023,45,1324962,2351180,4,2,3,South,FL,Florida,23-Aug,Q3-2023,2023-08
2628,8/16/2023,50,9832,2171906,4,14,2,Midwest,AZ,Arizona,23-Aug,Q3-2023,2023-08
2224,8/16/2023,47.5,12228,2048928,4,44,4,West,SD,South Dakota,23-Aug,Q3-2023,2023-08
2702,8/16/2023,441,7980,2216600,4,39,3,South,MN,Minnesota,23-Aug,Q3-2023,2023-08
2832,8/16/2023,47.5,7204,2252539,4,14,2,Midwest,AZ,Arizona,23-Aug,Q3-2023,2023-08
2486,8/16/2023,55,2052304,2140220,4,9,1,Northeast,NM,New Mexico,23-Aug,Q3-2023,2023-08
2790,8/16/2023,47.5,11884,2238553,4,1,4,West,MI,Michigan,23-Aug,Q3-2023,2023-08
2786,8/16/2023,55,1584866,2237997,4,5,3,South,SC,South Carolina,23-Aug,Q3-2023,2023-08
2322,8/16/2023,47.5,23060,2043560,4,30,3,South,RI,Rhode Island,23-Aug,Q3-2023,2023-08
3206,8/16/2023,25,11960,2384030,4,37,4,West,NH,New Hampshire,23-Aug,Q3-2023,2023-08
3186,8/16/2023,47.5,23060,2370870,4,29,3,South,NJ,New Jersey,23-Aug,Q3-2023,2023-08
2884,8/16/2023,130,1356224,2260314,4,27,3,South,NV,Nevada,23-Aug,Q3-2023,2023-08
2572,8/16/2023,70,23106,2160896,4,11,3,South,TN,Tennessee,23-Aug,Q3-2023,2023-08
3112,8/16/2023,37.5,1014824,2349048,4,26,4,West,UT,Utah,23-Aug,Q3-2023,2023-08
3138,8/16/2023,52.5,11844,2355078,4,35,3,South,MA,Massachusetts,23-Aug,Q3-2023,2023-08
2716,8/16/2023,42.5,7900,2216400,4,12,3,South,NC,North Carolina,23-Aug,Q3-2023,2023-08
2280,8/16/2023,50,2056,2067937,4,18,3,South,KY,Kentucky,23-Aug,Q3-2023,2023-08
2564,8/16/2023,200,22916,2158486,4,45,4,West,ND,North Dakota,23-Aug,Q3-2023,2023-08
2406,8/16/2023,65,22944,2104746,4,23,4,West,IL,Illinois,23-Aug,Q3-2023,2023-08
2764,8/16/2023,270,2945290,2224768,4,28,4,West,IN,Indiana,23-Aug,Q3-2023,2023-08
2706,8/16/2023,49.5,2064,2206584,4,37,3,South,NH,New Hampshire,23-Aug,Q3-2023,2023-08
2596,8/16/2023,44.5,1868394,2174025,4,14,3,South,AZ,Arizona,23-Aug,Q3-2023,2023-08
2198,8/16/2023,45,23054,2034056,4,2,3,South,FL,Florida,23-Aug,Q3-2023,2023-08
2938,8/16/2023,45,23228,2285880,4,1,2,Midwest,MI,Michigan,23-Aug,Q3-2023,2023-08
2826,8/16/2023,50,8272,2247267,4,18,1,Northeast,KY,Kentucky,23-Aug,Q3-2023,2023-08
2782,8/16/2023,42.5,10416,2230816,4,24,3,South,OH,Ohio,23-Aug,Q3-2023,2023-08
2398,8/16/2023,45,669150,2096218,4,17,3,South,KS,Kansas,23-Aug,Q3-2023,2023-08
2294,8/17/2023,47.5,7648,2064561,2,17,1,Northeast,KS,Kansas,23-Aug,Q3-2023,2023-08
3172,8/17/2023,49.5,10198,2364627,2,8,2,Midwest,AL,Alabama,23-Aug,Q3-2023,2023-08
3222,8/17/2023,37.5,1005602,2387664,1,17,3,South,KS,Kansas,23-Aug,Q3-2023,2023-08
2964,8/17/2023,47.5,9718,2293229,1,23,1,Northeast,IL,Illinois,23-Aug,Q3-2023,2023-08
2600,8/17/2023,47.5,12348,2168913,1,11,4,West,TN,Tennessee,23-Aug,Q3-2023,2023-08
2404,8/17/2023,47.5,12348,2098633,1,11,4,West,TN,Tennessee,23-Aug,Q3-2023,2023-08
2158,8/17/2023,50,6988,2024902,1,42,2,Midwest,WI,Wisconsin,23-Aug,Q3-2023,2023-08
2340,8/17/2023,47.5,2068,2089680,1,9,3,South,NM,New Mexico,23-Aug,Q3-2023,2023-08
3032,8/17/2023,47.5,11888,2320171,1,29,4,West,NJ,New Jersey,23-Aug,Q3-2023,2023-08
3088,8/17/2023,45,10088,2336955,1,46,4,West,ME,Maine,23-Aug,Q3-2023,2023-08
2514,8/17/2023,441,8118,2156972,1,7,1,Northeast,MS,Mississippi,23-Aug,Q3-2023,2023-08
2962,8/17/2023,45,2056524,2301830,1,29,1,Northeast,NJ,New Jersey,23-Aug,Q3-2023,2023-08
2610,8/17/2023,441,8440,2187146,1,8,4,West,AL,Alabama,23-Aug,Q3-2023,2023-08
3048,8/17/2023,47.5,12272,2331770,1,13,3,South,OK,Oklahoma,23-Aug,Q3-2023,2023-08
2262,8/17/2023,47.5,12280,2060252,1,35,3,South,MA,Massachusetts,23-Aug,Q3-2023,2023-08
2280,8/17/2023,190,2064,2055121,1,9,3,South,NM,New Mexico,23-Aug,Q3-2023,2023-08
3170,8/17/2023,47,6960,2367857,1,45,4,West,ND,North Dakota,23-Aug,Q3-2023,2023-08
2736,8/17/2023,200,9390,2222398,1,21,4,West,WV,West Virginia,23-Aug,Q3-2023,2023-08
2520,8/17/2023,32.5,2772464,2147330,1,22,2,Midwest,DE,Delaware,23-Aug,Q3-2023,2023-08
2972,8/17/2023,45,1324962,2305641,1,9,3,South,NM,New Mexico,23-Aug,Q3-2023,2023-08
3076,8/17/2023,45,22740,2341209,1,34,1,Northeast,NE,Nebraska,23-Aug,Q3-2023,2023-08
2644,8/17/2023,150,7782,2196528,1,18,3,South,KY,Kentucky,23-Aug,Q3-2023,2023-08
3140,8/17/2023,27.5,22968,2361564,1,12,1,Northeast,NC,North Carolina,23-Aug,Q3-2023,2023-08
2622,8/17/2023,47.5,7668,2182041,1,7,2,Midwest,MS,Mississippi,23-Aug,Q3-2023,2023-08
2782,8/17/2023,45,1115742,2232703,1,40,2,Midwest,VT,Vermont,23-Aug,Q3-2023,2023-08
3054,8/17/2023,42.5,9592,2329744,1,40,3,South,VT,Vermont,23-Aug,Q3-2023,2023-08
3186,8/17/2023,42.5,9572,2378919,1,36,2,Midwest,IA,Iowa,23-Aug,Q3-2023,2023-08
2476,8/17/2023,47.5,611814,2136811,1,22,4,West,DE,Delaware,23-Aug,Q3-2023,2023-08
2412,8/17/2023,200,951680,2113811,1,5,4,West,SC,South Carolina,23-Aug,Q3-2023,2023-08
2556,8/17/2023,42.5,1397302,2153963,1,32,2,Midwest,PA,Pennsylvania,23-Aug,Q3-2023,2023-08
2356,8/17/2023,42.5,7166,2091478,1,39,2,Midwest,MN,Minnesota,23-Aug,Q3-2023,2023-08
2732,8/17/2023,110,2064,2222555,1,33,3,South,NY,New York,23-Aug,Q3-2023,2023-08
2804,8/17/2023,47.5,10888,2231728,1,21,4,West,WV,West Virginia,23-Aug,Q3-2023,2023-08
2762,8/17/2023,532.854,11902,2233965,1,34,2,Midwest,NE,Nebraska,23-Aug,Q3-2023,2023-08
2624,8/17/2023,47.5,11808,2182098,1,10,3,South,TX,Texas,23-Aug,Q3-2023,2023-08
2812,8/17/2023,45,2940256,2248224,1,44,3,South,SD,South Dakota,23-Aug,Q3-2023,2023-08
2790,8/17/2023,47.5,11268,2232998,1,27,2,Midwest,NV,Nevada,23-Aug,Q3-2023,2023-08
3070,8/17/2023,37.5,1005634,2338024,1,42,1,Northeast,WI,Wisconsin,23-Aug,Q3-2023,2023-08
2696,8/17/2023,42.5,10454,2212614,1,33,1,Northeast,NY,New York,23-Aug,Q3-2023,2023-08
